"fdc_id","data_type","description","food_category_id","publication_date"
"336913","survey_fndds_food","Pork chop, battered, fried, lean only eaten","","2019-04-01"
"336914","survey_fndds_food","Pork chop, stewed, NS as to fat eaten","","2019-04-01"
"336915","survey_fndds_food","Pork chop, stewed, lean and fat eaten","","2019-04-01"
"336916","survey_fndds_food","Pork chop, stewed, lean only eaten","","2019-04-01"
"336920","survey_fndds_food","Pork steak or cutlet, NS as to cooking method, NS as to fat eaten","","2019-04-01"
"336921","survey_fndds_food","Pork steak or cutlet, NS as to cooking method, lean and fat eaten","","2019-04-01"
"336922","survey_fndds_food","Pork steak or cutlet, NS as to cooking method, lean only eaten","","2019-04-01"
"336923","survey_fndds_food","Pork steak or cutlet, battered, fried, NS as to fat eaten","","2019-04-01"
"336924","survey_fndds_food","Pork steak or cutlet, battered, fried, lean and fat eaten","","2019-04-01"
"336925","survey_fndds_food","Pork steak or cutlet, battered, fried, lean only eaten","","2019-04-01"
"336926","survey_fndds_food","Pork steak or cutlet, broiled or baked, NS as to fat eaten","","2019-04-01"
"336927","survey_fndds_food","Pork steak or cutlet, broiled or baked, lean and fat eaten","","2019-04-01"
"336928","survey_fndds_food","Pork steak or cutlet, broiled or baked, lean only eaten","","2019-04-01"
"336929","survey_fndds_food","Pork steak or cutlet, fried, NS as to fat eaten","","2019-04-01"
"336930","survey_fndds_food","Pork steak or cutlet, fried, lean and fat eaten","","2019-04-01"
"336931","survey_fndds_food","Pork steak or cutlet, fried, lean only eaten","","2019-04-01"
"336932","survey_fndds_food","Pork steak or cutlet, breaded or floured, broiled or baked, NS as to fat eaten","","2019-04-01"
"336933","survey_fndds_food","Pork steak or cutlet, breaded or floured, broiled or baked, lean and fat eaten","","2019-04-01"
"336934","survey_fndds_food","Pork steak or cutlet, breaded or floured, broiled or baked, lean only eaten","","2019-04-01"
"336935","survey_fndds_food","Pork steak or cutlet, breaded or floured, fried, NS as to fat eaten","","2019-04-01"
"336936","survey_fndds_food","Pork steak or cutlet, breaded or floured, fried, lean and fat eaten","","2019-04-01"
"336937","survey_fndds_food","Pork steak or cutlet, breaded or floured, fried, lean only eaten","","2019-04-01"
"336938","survey_fndds_food","Pork, tenderloin, cooked, NS as to cooking method","","2019-04-01"
"336939","survey_fndds_food","Pork, tenderloin, breaded, fried","","2019-04-01"
"336940","survey_fndds_food","Pork, tenderloin, braised","","2019-04-01"
"336941","survey_fndds_food","Pork, tenderloin, baked","","2019-04-01"
"336942","survey_fndds_food","Pork, tenderloin, battered, fried","","2019-04-01"
"336949","survey_fndds_food","Ham, fresh, cooked, NS as to fat eaten","","2019-04-01"
"336950","survey_fndds_food","Ham, fresh, cooked, lean and fat eaten","","2019-04-01"
"336951","survey_fndds_food","Ham, fresh, cooked, lean only eaten","","2019-04-01"
"336960","survey_fndds_food","Pork roast, NS as to cut, cooked, NS as to fat eaten","","2019-04-01"
"336961","survey_fndds_food","Pork roast, NS as to cut, cooked, lean and fat eaten","","2019-04-01"
"336962","survey_fndds_food","Pork roast, NS as to cut, cooked, lean only eaten","","2019-04-01"
"336963","survey_fndds_food","Pork roast, loin, cooked, NS as to fat eaten","","2019-04-01"
"336964","survey_fndds_food","Pork roast, loin, cooked, lean and fat eaten","","2019-04-01"
"336965","survey_fndds_food","Pork roast, loin, cooked, lean only eaten","","2019-04-01"
"336966","survey_fndds_food","Fried pork chunks, Puerto Rican style (Carne de cerdo frita, masitas fritas)","","2019-04-01"
"336967","survey_fndds_food","Pork roast, shoulder, cooked, NS as to fat eaten","","2019-04-01"
"336968","survey_fndds_food","Pork roast, shoulder, cooked, lean and fat eaten","","2019-04-01"
"336969","survey_fndds_food","Pork roast, shoulder, cooked, lean only eaten","","2019-04-01"
"336984","survey_fndds_food","Pork, spareribs, cooked, NS as to fat eaten","","2019-04-01"
"336985","survey_fndds_food","Pork, spareribs, cooked, lean and fat eaten","","2019-04-01"
"336986","survey_fndds_food","Pork, spareribs, cooked, lean only eaten","","2019-04-01"
"336987","survey_fndds_food","Pork, spareribs, barbecued, with sauce, NS as to fat eaten","","2019-04-01"
"336988","survey_fndds_food","Pork, spareribs, barbecued, with sauce, lean and fat eaten","","2019-04-01"
"336989","survey_fndds_food","Pork, spareribs, barbecued, with sauce, lean only eaten","","2019-04-01"
"336990","survey_fndds_food","Pork, cracklings, cooked","","2019-04-01"
"336991","survey_fndds_food","Pork ears, tail, head, snout, miscellaneous parts, cooked","","2019-04-01"
"336992","survey_fndds_food","Pork, neck bones, cooked","","2019-04-01"
"336993","survey_fndds_food","Pork, pig's feet, cooked","","2019-04-01"
"336994","survey_fndds_food","Pork, pig's feet, pickled","","2019-04-01"
"336995","survey_fndds_food","Pork, pig's hocks, cooked","","2019-04-01"
"336996","survey_fndds_food","Pork skin, rinds, deep-fried","","2019-04-01"
"336997","survey_fndds_food","Pork skin, boiled","","2019-04-01"
"337000","survey_fndds_food","Lamb, NS as to cut, cooked","","2019-04-01"
"337001","survey_fndds_food","Lamb chop, NS as to cut, cooked, NS as to fat eaten","","2019-04-01"
"337002","survey_fndds_food","Lamb chop, NS as to cut, cooked, lean and fat eaten","","2019-04-01"
"337003","survey_fndds_food","Lamb chop, NS as to cut, cooked, lean only eaten","","2019-04-01"
"337004","survey_fndds_food","Lamb, loin chop, cooked, NS as to fat eaten","","2019-04-01"
"337005","survey_fndds_food","Lamb, loin chop, cooked, lean and fat eaten","","2019-04-01"
"337006","survey_fndds_food","Lamb, loin chop, cooked, lean only eaten","","2019-04-01"
"337007","survey_fndds_food","Lamb, shoulder chop, cooked, NS as to fat eaten","","2019-04-01"
"337008","survey_fndds_food","Lamb, shoulder chop, cooked, lean and fat eaten","","2019-04-01"
"337009","survey_fndds_food","Lamb, shoulder chop, cooked, lean only eaten","","2019-04-01"
"337010","survey_fndds_food","Lamb, ribs, cooked, lean only eaten","","2019-04-01"
"337011","survey_fndds_food","Lamb, ribs, cooked, NS as to fat eaten","","2019-04-01"
"337012","survey_fndds_food","Lamb, ribs, cooked, lean and fat eaten","","2019-04-01"
"337013","survey_fndds_food","Lamb hocks, cooked","","2019-04-01"
"337014","survey_fndds_food","Lamb, roast, cooked, NS as to fat eaten","","2019-04-01"
"337015","survey_fndds_food","Lamb, roast, cooked, lean and fat eaten","","2019-04-01"
"337016","survey_fndds_food","Lamb, roast, cooked, lean only eaten","","2019-04-01"
"337017","survey_fndds_food","Lamb, ground or patty, cooked","","2019-04-01"
"337018","survey_fndds_food","Goat, boiled","","2019-04-01"
"337019","survey_fndds_food","Goat, fried","","2019-04-01"
"337020","survey_fndds_food","Goat, baked","","2019-04-01"
"337021","survey_fndds_food","Goat head, cooked","","2019-04-01"
"337022","survey_fndds_food","Goat ribs, cooked","","2019-04-01"
"337023","survey_fndds_food","Veal, NS as to cut, cooked, NS as to fat eaten","","2019-04-01"
"337024","survey_fndds_food","Veal, NS as to cut, cooked, lean and fat eaten","","2019-04-01"
"337025","survey_fndds_food","Veal, NS as to cut, cooked, lean only eaten","","2019-04-01"
"337026","survey_fndds_food","Veal chop, NS as to cooking method, NS as to fat eaten","","2019-04-01"
"337027","survey_fndds_food","Veal chop, NS as to cooking method, lean and fat eaten","","2019-04-01"
"337028","survey_fndds_food","Veal chop, NS as to cooking method, lean only eaten","","2019-04-01"
"337029","survey_fndds_food","Veal chop, fried, NS as to fat eaten","","2019-04-01"
"337030","survey_fndds_food","Veal chop, fried, lean and fat eaten","","2019-04-01"
"337031","survey_fndds_food","Veal chop, fried, lean only eaten","","2019-04-01"
"337032","survey_fndds_food","Veal chop, broiled, NS as to fat eaten","","2019-04-01"
"337033","survey_fndds_food","Veal chop, broiled, lean and fat eaten","","2019-04-01"
"337034","survey_fndds_food","Veal chop, broiled, lean only eaten","","2019-04-01"
"337035","survey_fndds_food","Veal cutlet or steak, NS as to cooking method, NS as to fat eaten","","2019-04-01"
"337036","survey_fndds_food","Veal cutlet or steak, NS as to cooking method, lean and fat eaten","","2019-04-01"
"337037","survey_fndds_food","Veal cutlet or steak, NS as to cooking method, lean only eaten","","2019-04-01"
"337038","survey_fndds_food","Veal cutlet or steak, broiled, NS as to fat eaten","","2019-04-01"
"337039","survey_fndds_food","Veal cutlet or steak, broiled, lean and fat eaten","","2019-04-01"
"337040","survey_fndds_food","Veal cutlet or steak, broiled, lean only eaten","","2019-04-01"
"337041","survey_fndds_food","Veal cutlet or steak, fried, NS as to fat eaten","","2019-04-01"
"337042","survey_fndds_food","Veal cutlet or steak, fried, lean and fat eaten","","2019-04-01"
"337043","survey_fndds_food","Veal cutlet or steak, fried, lean only eaten","","2019-04-01"
"337044","survey_fndds_food","Veal, roasted, NS as to fat eaten","","2019-04-01"
"337045","survey_fndds_food","Veal, roasted, lean and fat eaten","","2019-04-01"
"337046","survey_fndds_food","Veal, roasted, lean only eaten","","2019-04-01"
"337047","survey_fndds_food","Veal, ground or patty, cooked","","2019-04-01"
"337048","survey_fndds_food","Mock chicken legs, cooked","","2019-04-01"
"337049","survey_fndds_food","Veal patty, breaded, cooked","","2019-04-01"
"337050","survey_fndds_food","Rabbit, NS as to domestic or wild, cooked","","2019-04-01"
"337051","survey_fndds_food","Rabbit, domestic, NS as to cooking method","","2019-04-01"
"337052","survey_fndds_food","Rabbit, NS as to domestic or wild, breaded, fried","","2019-04-01"
"337053","survey_fndds_food","Rabbit, wild, cooked","","2019-04-01"
"337054","survey_fndds_food","Venison/deer, NFS","","2019-04-01"
"337056","survey_fndds_food","Venison/deer, roasted","","2019-04-01"
"337057","survey_fndds_food","Venison/deer steak, cooked, NS as to cooking method","","2019-04-01"
"337058","survey_fndds_food","Venison/deer steak, breaded or floured, cooked, NS as to cooking method","","2019-04-01"
"337061","survey_fndds_food","Deer chop, cooked","","2019-04-01"
"337062","survey_fndds_food","Venison/deer ribs, cooked","","2019-04-01"
"337063","survey_fndds_food","Venison/deer, stewed","","2019-04-01"
"337064","survey_fndds_food","Moose, cooked","","2019-04-01"
"337065","survey_fndds_food","Bear, cooked","","2019-04-01"
"337066","survey_fndds_food","Caribou, cooked","","2019-04-01"
"337067","survey_fndds_food","Bison, cooked","","2019-04-01"
"337068","survey_fndds_food","Ground hog, cooked","","2019-04-01"
"337069","survey_fndds_food","Opossum, cooked","","2019-04-01"
"337070","survey_fndds_food","Squirrel, cooked","","2019-04-01"
"337071","survey_fndds_food","Beaver, cooked","","2019-04-01"
"337072","survey_fndds_food","Raccoon, cooked","","2019-04-01"
"337073","survey_fndds_food","Armadillo, cooked","","2019-04-01"
"337074","survey_fndds_food","Wild pig, smoked","","2019-04-01"
"337075","survey_fndds_food","Ostrich, cooked","","2019-04-01"
"337078","survey_fndds_food","Chicken, NS as to part and cooking method, NS as to skin eaten","","2019-04-01"
"337079","survey_fndds_food","Chicken, NS as to part and cooking method, skin eaten","","2019-04-01"
"337080","survey_fndds_food","Chicken, NS as to part and cooking method, skin not eaten","","2019-04-01"
"337081","survey_fndds_food","Chicken, NS as to part, roasted, broiled, or baked, NS as to skin eaten","","2019-04-01"
"337082","survey_fndds_food","Chicken, NS as to part, roasted, broiled, or baked, skin eaten","","2019-04-01"
"337083","survey_fndds_food","Chicken, NS as to part, roasted, broiled, or baked, skin not eaten","","2019-04-01"
"337084","survey_fndds_food","Chicken, NS as to part, stewed, NS as to skin eaten","","2019-04-01"
"337085","survey_fndds_food","Chicken, NS as to part, stewed, skin eaten","","2019-04-01"
"337086","survey_fndds_food","Chicken, NS as to part, stewed, skin not eaten","","2019-04-01"
"337087","survey_fndds_food","Chicken, NS as to part, fried, no coating, NS as to skin eaten, fat added in cooking","","2019-04-01"
"337088","survey_fndds_food","Chicken, NS as to part, fried, no coating, NS as to skin eaten, fat not added in cooking","","2019-04-01"
"337089","survey_fndds_food","Chicken, NS as to part, fried, no coating, skin eaten, fat added in cooking","","2019-04-01"
"337090","survey_fndds_food","Chicken, NS as to part, fried, no coating, skin eaten, fat not added in cooking","","2019-04-01"
"337091","survey_fndds_food","Chicken, NS as to part, fried, no coating, skin not eaten, fat added in cooking","","2019-04-01"
"337092","survey_fndds_food","Chicken, NS as to part, fried, no coating, skin not eaten, fat not added in cooking","","2019-04-01"
"337093","survey_fndds_food","Chicken, NS as to part, coated, baked or fried, prepared with skin, NS as to skin/coating eaten, fat added in cooking","","2019-04-01"
"337094","survey_fndds_food","Chicken, NS as to part, coated, baked or fried, prepared with skin, NS as to skin/coating eaten, fat not added in cooking","","2019-04-01"
"337095","survey_fndds_food","Chicken, NS as to part, coated, baked or fried, prepared with skin, skin/coating eaten, fat added in cooking","","2019-04-01"
"337096","survey_fndds_food","Chicken, NS as to part, coated, baked or fried, prepared with skin, skin/coating eaten, fat not added in cooking","","2019-04-01"
"337097","survey_fndds_food","Chicken, NS as to part, coated, baked or fried, prepared with skin, skin/coating not eaten, fat added in cooking","","2019-04-01"
"337098","survey_fndds_food","Chicken, NS as to part, coated, baked or fried, prepared with skin, skin/coating not eaten, fat not added in cooking","","2019-04-01"
"337099","survey_fndds_food","Chicken, NS as to part, coated, baked or fried, prepared skinless, NS as to coating eaten, fat added in cooking","","2019-04-01"
"337100","survey_fndds_food","Chicken, NS as to part, coated, baked or fried, prepared skinless, NS as to coating eaten, fat not added in cooking","","2019-04-01"
"337101","survey_fndds_food","Chicken, NS as to part, coated, baked or fried, prepared skinless, coating eaten, fat added in cooking","","2019-04-01"
"337102","survey_fndds_food","Chicken, NS as to part, coated, baked or fried, prepared skinless, coating eaten, fat not added in cooking","","2019-04-01"
"337103","survey_fndds_food","Chicken, NS as to part, coated, baked or fried, prepared skinless, coating not eaten, fat added in cooking","","2019-04-01"
"337104","survey_fndds_food","Chicken, NS as to part, coated, baked or fried, prepared skinless, coating not eaten, fat not added in cooking","","2019-04-01"
"337105","survey_fndds_food","Chicken, breast, NS as to cooking method, NS as to skin eaten","","2019-04-01"
"337106","survey_fndds_food","Chicken, breast, NS as to cooking method, skin eaten","","2019-04-01"
"337107","survey_fndds_food","Chicken, breast, NS as to cooking method, skin not eaten","","2019-04-01"
"337108","survey_fndds_food","Chicken, breast, roasted, broiled, or baked, NS as to skin eaten","","2019-04-01"
"337109","survey_fndds_food","Chicken, breast, roasted, broiled, or baked, skin eaten","","2019-04-01"
"337110","survey_fndds_food","Chicken, breast, roasted, broiled, or baked, skin not eaten","","2019-04-01"
"337111","survey_fndds_food","Chicken, breast, stewed, NS as to skin eaten","","2019-04-01"
"337112","survey_fndds_food","Chicken, breast, stewed, skin eaten","","2019-04-01"
"337113","survey_fndds_food","Chicken, breast, stewed, skin not eaten","","2019-04-01"
